epoch (ms),time (-00:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1584016719663,2020-03-12T12:38:39.663,3.976,0.785,0.823,0.549
1584016719682,2020-03-12T12:38:39.682,3.995,0.861,0.724,0.579
1584016719702,2020-03-12T12:38:39.702,4.015,0.945,0.534,0.495
1584016719721,2020-03-12T12:38:39.721,4.034,1.090,0.457,0.404
1584016719742,2020-03-12T12:38:39.742,4.055,1.113,0.633,0.396
1584016719762,2020-03-12T12:38:39.762,4.075,1.090,0.625,0.434
1584016719781,2020-03-12T12:38:39.781,4.094,1.044,0.526,0.366
1584016719802,2020-03-12T12:38:39.802,4.115,0.915,0.427,0.335
1584016719821,2020-03-12T12:38:39.821,4.134,0.800,0.473,0.328
1584016719841,2020-03-12T12:38:39.841,4.154,0.694,0.473,0.183
1584016719860,2020-03-12T12:38:39.860,4.173,0.716,0.274,-0.061
1584016719881,2020-03-12T12:38:39.881,4.194,0.671,0.091,-0.434
1584016719901,2020-03-12T12:38:39.901,4.214,0.633,-0.122,-0.732
1584016719920,2020-03-12T12:38:39.920,4.233,0.640,-0.191,-0.884
1584016719941,2020-03-12T12:38:39.941,4.254,0.686,-0.122,-0.808
1584016719960,2020-03-12T12:38:39.960,4.273,0.701,-0.084,-0.694
1584016719981,2020-03-12T12:38:39.981,4.294,0.633,-0.008,-0.495
1584016720000,2020-03-12T12:38:40.000,4.313,0.732,0.107,-0.206
1584016720020,2020-03-12T12:38:40.020,4.333,0.747,0.320,0.000
1584016720041,2020-03-12T12:38:40.041,4.354,0.838,0.404,0.061
1584016720060,2020-03-12T12:38:40.060,4.373,0.884,0.381,0.023
1584016720080,2020-03-12T12:38:40.080,4.393,0.915,0.229,-0.191
1584016720099,2020-03-12T12:38:40.099,4.412,0.960,-0.061,-0.450
1584016720120,2020-03-12T12:38:40.120,4.433,0.823,-0.259,-0.770
1584016720139,2020-03-12T12:38:40.139,4.452,0.777,-0.305,-0.823
1584016720159,2020-03-12T12:38:40.159,4.472,0.739,-0.290,-0.823
1584016720178,2020-03-12T12:38:40.178,4.491,0.701,-0.175,-0.663
1584016720199,2020-03-12T12:38:40.199,4.512,0.739,-0.053,-0.427
1584016720219,2020-03-12T12:38:40.219,4.532,0.625,0.183,-0.107
1584016720238,2020-03-12T12:38:40.238,4.551,0.549,0.564,0.373
1584016720259,2020-03-12T12:38:40.259,4.572,0.572,0.793,0.640
1584016720278,2020-03-12T12:38:40.278,4.591,0.762,0.785,0.625
1584016720298,2020-03-12T12:38:40.298,4.611,1.021,0.671,0.595
1584016720317,2020-03-12T12:38:40.317,4.630,0.846,0.640,0.572
